region_index,ice_value
90,-0.34250760769303523
91,0.32427026110556023
92,0.451192971268859
93,0.15785399420958054
94,0.23123728030402574
95,-1.0229103416109115
96,0.6294610705108533
97,1.055764261042635
98,-1.0910235139517042
99,-3.661646939899575
100,0.3173298215947026
101,-1.6267113654457166
102,-1.6184246693564375
103,0.5455106721510766
104,-1.1101886923513549
105,0.9812277677936247
106,0.8252557723997467
107,-0.38562222338997015
108,-0.423859215654857
109,-2.380807977872522
110,-0.27175589036495973
111,-8.278490518492452
112,-0.6673058188937709
113,0.8503258163772804
114,-0.6221337234447747
115,0.1561722639623911
116,0.391137536555406
117,-0.05662570645369811
118,0.32872466392381094
119,-1.9556174117442724
120,-0.6783749101607485
121,-1.019408576450919
122,-0.9577149106298911
123,-0.5189390516849244
124,0.7005649035784922
125,-0.3922983898835458
126,0.6991344007113556
127,0.2720646944637962
128,-0.007526308285262326
129,-1.5574261072380868
130,-0.4203279251793689
131,-1.2040395618259172
132,1.0786239626950516
133,-0.33393877624737467
134,0.07119480390147374
135,0.5702471893112259
136,0.3132815918012392
137,-0.13362706625152365
138,-6.292632850617545
139,0.09011592066978164
140,-0.5332509278886061
141,-1.0331532248059505
142,0.33385735250676973
143,0.5866417609705895
144,-0.3877992158883835
145,0.6844960855506037
146,-0.34008162962023847
147,-1.1201709324773346
148,0.029809748606181952
149,-0.04764821302949634
150,0.09725905949635649
151,-2.267967214887804
152,0.1265927415889549
153,-0.3921698178508622
154,0.7653467829050921
155,0.4082564190628987
156,-0.5173090014054799
157,-0.3488999133843595
158,-4.159401711859701
159,0.8809142280341062
160,-7.898127341981542
161,-0.6376191501304987
162,0.8413812557561936
163,0.6771029408503177
164,0.5655530220000263
165,0.3743483875042779
166,0.5089384875036584
167,0.8043565969401834
168,-1.9461512160222705
169,-7.3691814336159
170,-0.21223112320571078
171,-3.2497316975980968
172,-0.1160327155914411
173,0.4461051078054113
174,-1.901806589615795
175,-1.8296613265363981
176,-0.3112335596695719
177,-0.820508436123645
178,-0.7909213247223469
179,0.584995597454257
180,0.5700699011904212
181,0.7933396534800251
182,-0.31942927978655683
183,-1.4698310308259495
184,-2.8584632923809643
185,-0.20090531406466522
186,-5.080031906574547
187,1.086777676531684
188,0.8266944743533516
189,-1.637103915768744
190,-0.30821022541489573
191,0.9111864575398331
192,-0.6554721984458103
193,0.8381280783139031
194,0.5392297482120814
195,-0.09652539422288588
196,-0.8438894174077161
197,-0.20334142521769594
198,0.4885868206238975
199,-0.1610490732243211
200,0.839450227919375
201,0.2124065432611144
202,1.074730062221894
203,-0.3416640652227371
204,-0.5183640639358541
205,-0.2921331053487298
206,0.26752073204115845
207,-0.035923161899405594
208,-3.5963208359152796
209,-0.8487812302127514
210,0.16774106791209936
211,-1.3055724520562773
212,-1.050214496836523
213,1.022707346537109
214,-1.187916083105683
215,0.3962503492430295
216,-6.547780533666388
217,0.9965848761185978
218,0.25388262821706614
219,-4.943874615056863
220,-0.5970327274631907
221,-0.5377351900855193
222,-0.08822257254697552
223,0.2572391816226047
224,-0.39282974925182734
225,-0.7765598898058014
226,0.8141472786137556
227,0.5541378983844082
228,0.5921769070414304
229,0.3923442678136098
230,-2.69261509338031
231,-1.4118257331753656
232,-1.4764755260609035
233,0.9796219786294807
234,-1.504763096822993
235,-0.12991266465939966
236,-1.39838424077248
237,-0.7177548307004968
238,0.02685778767548543
239,-2.4276673273666494
240,-2.896990730921472
241,0.21520906142164115
242,0.7047452146659037
243,0.59082377550319
244,0.18399723117904251
245,0.02563569709597916
246,0.3825173647571891
247,0.5758126518035407
248,0.5970049754043408
249,0.22253248491052854
250,-0.17880542519061135
251,-3.0700948985859697
252,-0.3437604120303075
253,-1.2320818834098333
254,-0.8703845055375828
255,-1.7120933214771274
256,-0.4219787777687679
257,-2.301400833769446
258,1.0399337435647478
259,-1.7404447558785674
260,0.6261594573571896
261,0.27893991767944865
262,-1.2077334370871553
263,-1.1636153012595016
264,-5.3571148034692575
265,0.5852992533793088
266,-1.3623857541573057
267,0.2008240532973215
268,-0.4231627776018961
269,0.8371757073293876
270,-0.5609008258482417
271,-0.5911489063833991
272,-0.6321279467962015
273,0.7581701943318632
274,0.14895789515800947
275,-0.06234569156130431
276,-0.7891606485568289
277,0.4417073048250345
278,0.2154757528565951
279,0.24219247763386292
280,-0.9604087711484441
281,-0.7415734443658376
282,0.3716271551720533
283,-0.6870242864691902
284,0.13612138250942693
285,0.578471524556604
286,-0.05240903926182509
287,-2.337215786629731
288,-2.495351115769848
289,0.3898051788298441
290,-1.8142633264683188
291,-0.9450797503972295
292,1.2503951132422464
293,0.1446959314562994
294,-2.5048328334236762
295,-0.47372943905974096
296,-1.1234508424792522
297,-0.46996423834563256
298,0.3561013458158019
299,0.823911986719317
300,-0.5307279816940832
301,0.34352926195122974
302,-1.074983335428477
303,-3.824971921528043
304,-0.5120717951650486
305,-1.817357698483779
306,-0.2818553892692576
307,0.5128259891423822
308,-3.2983487683297916
309,-0.09035229053628552
310,-0.7105573522908339
311,0.8014402882422513
312,0.2751758950022146
313,0.2280760141215254
314,0.035598006304755965
315,-0.8283558302791502
316,0.035383486370651064
317,0.1187101123930542
318,0.24741912329316904
319,0.6936863614323431
320,0.7141974739402637
321,0.08269976851989881
322,-4.374946788698649
323,0.17984407164632316
324,-1.2947782315863574
325,0.28160667093424274
326,-0.37996391350126163
327,-1.299519892136063
328,0.629698848494738
329,-0.011527943359703073
330,0.22513004588751828
331,0.6925253327247902
332,0.9679134572485918
333,0.4140475637442523
334,0.7884000427989387
335,-0.3528449498498983
336,0.7889592914801047
337,0.5122855936512519
338,0.11649232050941442
339,-2.0435787034338433
340,0.4400454033087377
341,0.7624731004532763
342,0.02499310512764175
343,0.6392977608349414
344,0.5794944421285395
345,0.6778414116779349
346,0.8791197341224345
347,0.6195119085927735
348,-1.6280581183086442
349,0.20720841674520596
350,0.6399759655839791
351,0.5061691474643619
352,0.28491880436877975
353,1.0178610791291787
354,0.79075821457338
355,-1.527211680516019
356,0.5732022796029089
357,0.19323740201052486
358,0.5263574556229661
359,0.4886576670587426
360,0.2691760909877555
361,0.1448951131535449
362,0.4940185422476816
363,-0.1468069654381784
364,0.47176875806512036
365,0.41290039150069285
366,0.6947275684764208
367,-2.223019714079551
368,-4.620251061877196
369,0.8915205068684187
370,0.40749791546269687
371,0.5630196694266305
372,0.938092744892985
373,0.9214128945620746
374,0.22766265770843735
375,0.7515976356181102
376,0.21346148178585628
377,0.5118191283730272
378,-0.7381293369559443
379,0.9425974637860994
380,0.5356941612077076
381,0.7224121941897487
382,0.4860057885383711
383,0.4833321674320358
384,0.5977206723524697
385,-1.0970867996983653
386,-0.6613532274478764
387,0.5511899437601274
388,0.9976471704027442
389,0.1215981856719367
390,0.7779589642981228
391,-0.2218092583020804
392,0.4849073967838104
393,0.0056998119491356415
394,0.4868908807594747
395,0.2918684121806176
396,0.5280744499948367
397,0.6943300879136269
398,-0.2590642121110293
399,0.862322459308679
400,-0.38393345708633375
401,-3.643148968312242
402,-0.10230331938321792
403,0.4862703930140549
404,-0.18096293428338453
405,0.2112277781152815
406,0.5656753809534742
407,-0.8953085111315645
408,0.7172116425422074
409,0.8079439795323534
410,0.7402238874594493
411,0.7143640772489346
412,0.05274164003729498
413,0.6759026155035539
414,-2.0829774654556283
415,-0.1750611156292775
416,0.13194840286630158
417,0.5363746639506296
418,0.7607380129781717
419,0.6098143769768161
420,0.959884048907751
421,0.8219411033504157
422,0.7570820207459051
423,0.19869944698433678
424,0.3225558037650166
425,0.3854782911948708
426,0.9336433237011181
427,0.7419043678912751
428,0.5036909483295213
429,0.6499552146650093
430,0.719904459018175
431,0.7796750519170232
432,0.581927681521515
433,-1.2471074523526346
434,0.1296279858247554
435,0.565848868935162
436,0.18418968630661317
437,0.22653679498367987
438,-0.07441907466198763
439,0.7094417192427
440,-0.3645275740886224
441,0.861134354033637
442,0.6927462026453284
443,-5.528601384688003
444,0.5348432398268246
445,-0.7240600456762059
446,0.7676461881127647
447,0.5925825224933374
448,-0.10934358329297393
449,-0.5017805839628928
450,-1.927117331638969
451,0.33278035526949307
452,-0.12184458549956646
453,-0.10582069149079998
454,0.8694813506470206
455,0.17354530198051837
456,-0.4909658808247336
457,0.8184720174647642
458,0.33712248512305354
459,0.5040573820435186
460,-0.40015817661355807
461,-0.026539404682410693
462,0.5216924969426207
463,0.05038861486518977
464,0.5219820845198598
465,-0.5658702445231587
466,0.4365401587428952
467,0.10133402005374247
468,0.20726546157422757
469,-2.666545998986977
470,-0.34889620381664743
471,0.5637197276070055
472,0.690099462922336
473,-2.26915201759575
474,-1.0624525562860787
475,-0.30324222743225215
476,-0.5514583725985615
477,0.8274704324128545
478,-0.1728939379906767
479,-0.029559096366921722
480,-0.2443242847643895
481,0.14734141341734097
482,0.4277896512809175
483,0.2508158479091812
484,0.5290901343900744
485,0.8653176396661941
486,0.43141259225288897
487,0.7480847163859168
488,1.2487116136622638
489,0.41603449246976976
490,-0.091189491586216
491,-0.032876933083765554
492,0.4942338565935083
493,0.9311779903073127
494,0.4459496014303622
495,0.37365155647904974
496,0.4331088635158506
497,0.6287117444713924
498,-0.35603392702921016
499,-0.2420946651419391
500,-0.2879517528659
501,-1.5745777822599853
502,0.20380468716881603
503,0.8334752010911021
504,0.42795180763670815
505,0.6515241361240983
506,-1.3841799618011845
507,0.37286889568469894
508,-0.3578064953510143
509,0.3204593500605461
510,-0.5049545606616194
511,0.9903510703895888
512,-0.16004135891650842
513,-0.7586520823143985
514,-1.409999534251169
515,-0.8536094525000759
516,1.1072544567555924
517,0.5187619987551305
518,-0.7029297298993858
519,0.6038391013560345
520,0.8044876674664652
521,0.798319565347013
522,0.4998133380439188
523,0.22013707809340327
524,0.24946546261304756
525,0.3840064152212853
526,-0.02369436657874723
527,-0.3744669870781445
528,0.5138015125311557
529,0.4293531175072301
530,0.5833233553408781
531,-0.36822203845852863
532,-0.007492640941613047
533,-0.8344140555162893
534,0.5934099430563833
535,0.15384350940172098
536,0.7645396547185194
537,0.5003450746034755
538,-0.26382749080665524
539,-4.4368845775596295
540,0.4301625581618921
541,-0.5338407719148575
542,-0.08496269415060337
543,0.14083885228904092
544,0.22196416931894108
545,-2.1467320112812738
546,0.2981146772208775
547,1.0232668168565684
548,-1.48449467402435
549,0.2074291521514388
550,0.1135868629731672
551,0.8189816350054143
552,0.16672008285440168
553,0.45484479129241073
554,0.8859530565000174
555,-1.0001233731782504
556,0.7599216856291562
557,0.18548895688681613
558,0.717465521846416
559,-0.6952019347597849
560,0.9340252642106305
561,-0.11595853653025713
562,0.6706463860637746
563,0.14287033511746966
564,0.27418067778976696
565,-0.23537361586741717
566,0.939329318439551
567,-0.042488860147220205
568,-1.287321486858135
569,-0.29516198512740016
570,0.2625646991702258
571,-0.10578470644401806
572,-0.6258496459252053
573,0.550360319774802
574,0.9392871485921674
575,0.4846614286233392
576,0.40731420926512957
577,0.03067429484467817
578,0.8741279830189078
579,-4.100818316191406
580,0.05389551696839568
581,-0.14940649502547318
582,0.46257628568883813
583,-0.14405398898152097
584,-0.2905923254220944
585,0.30463919768265446
586,-0.00985224934958019
587,-1.9316361013786085
588,1.0290026917635695
589,0.09329972578797983
590,0.23906809894500275
591,-0.5647067740721866
592,-1.2280661051181352
593,-1.018428880804978
594,0.7731038724547982
595,0.5061439495286699
596,-0.4088239507575621
597,-1.312832888478574
598,0.655435227451352
599,-1.9738536697516669
600,0.36194297868259845
601,0.835377378225636
602,0.16009231028538015
603,0.5529895680235116
604,0.35533477962010757
605,-3.1980850736592337
606,0.4781655332100201
607,0.1741176545915552
608,-1.1013534014163324
609,0.8283314869427412
610,0.5633465809204518
611,-0.7155178512170892
612,-2.711549674220352
613,-0.15467979758673642
614,-0.04366456454504051
615,0.6576557247296668
616,-1.0093597520762179
617,0.4455625274171518
618,0.11772681242108823
619,-0.25642292755450874
620,0.44887700135144365
621,-0.9036483671944989
622,-0.3905526097985567
623,0.7503725330095812
624,-0.14538842094580262
625,0.5953702484063333
626,0.344099695430859
627,-0.011247607991481477
628,-0.13160700762775335
629,0.8825811468656685
630,0.5573039126228418
631,0.6896712211572333
632,-1.1973088426430742
633,-4.545339187131226
634,0.013948975199067227
635,-4.0419974885201295
636,0.26073376740732307
637,-0.7258394788574598
638,0.1627219732402551
639,0.9599671306173403
640,0.18265878308915443
641,0.8864472384035526
642,1.2250638337645263
643,0.1741166096318817
644,0.8501159320162167
645,0.22655103850735445
646,-0.8357624729014836
647,0.8535217074421344
648,0.8681499267580177
649,0.5383355468967552
650,0.3891101528326895
651,0.7030521845517833
652,0.5336010848825982
653,-3.467804570523941
654,-1.2363447360976427
655,0.3977440355342499
656,0.10601279572893864
657,-0.27451256024141063
658,-0.06439011793274056
659,-1.1093908906259164
660,0.3758110942074698
661,0.3947667996654375
662,-1.2766584530198364
663,0.6479812849603008
664,-0.22046415138163644
665,-0.07264561578062789
666,-0.7507547970717376
667,-0.9728210351532263
668,-0.19483065606458047
669,-0.8511314413689703
670,-0.16611255694512025
671,0.2006181072073309
672,-0.11695768960424387
673,-1.2481014537478474
674,1.0068334892667048
675,-0.2941134807998147
676,-0.4820867550378647
677,0.26862588171192997
678,0.909047891559139
679,0.6719055168029631
680,0.27778855220306586
681,0.5746826034486374
682,0.861534448078784
683,-0.2205301293135464
684,0.561072730701212
685,0.8960469268518758
686,-0.599030353796086
687,0.8966420259718899
688,0.2932762819730915
689,-0.4029296007322902
690,0.5912120657806827
691,0.7608390422934284
692,0.04063053958146862
693,0.5483177965541931
694,0.4416576754549457
695,0.22609514565601216
696,-0.18768990639177419
697,-1.2088816897454147
698,0.31490834780483584
699,0.6056593589873835
700,0.0684091958162906
701,-0.759017034439124
702,0.8272470130228313
703,0.1472778958812094
704,0.6401224043186159
705,-0.0902305685868388
706,0.6121271687484863
707,-0.04782829751342807
708,0.7466830129269927
709,0.7136244370700944
710,0.3546210750696236
711,0.08100824653509482
712,0.662276052820655
713,-1.6057851234889753
714,0.6526536384092024
715,0.09812672815041178
716,0.026573443075666756
717,0.5183192517692627
718,0.5150008009302722
719,0.5509985373929043
720,0.7467911261550205
721,-0.48800267906166106
722,0.5132303653048343
723,-0.6210964767349901
724,-0.10760033493520015
725,0.5438256073387717
726,0.34298074228229364
727,0.2561973511892831
728,0.43168087808654576
729,0.3545777839092149
730,-0.10243459808048633
731,-0.9925352439009631
732,0.7564508836970564
733,-0.22353594707187635
734,-0.18695706931296643
735,0.6805469631274409
736,0.49489516488884894
737,0.8172849124268777
738,-1.6055270433252697
739,0.4173426928096167
740,-0.9568559260155028
741,0.5238426328135767
742,-0.023963369904926164
743,0.18142412543617817
744,-0.015841266026374597
745,-0.7893627168313007
746,0.7089973382206591
747,1.0666853874622788
748,0.8296721607524017
749,-2.713359406530499
750,0.5011533518646335
751,0.2981160709708959
752,0.5802093955421462
753,0.005391453832679479
754,-0.5463768243880045
755,-0.7186289191827849
756,-0.10550127504244998
757,-0.3932215610312507
758,0.7222509889735517
759,0.07898093338325415
760,-0.5757872463587143
761,-0.29035048331808383
762,0.05942616770645849
763,0.5004900123285578
764,-0.38416390382333754
765,0.28748998801284376
766,0.2130024681207773
767,0.013875898357905437
768,0.3135204215313724
769,-0.023160139437560484
770,0.4710349970002155
771,0.4188594537826265
772,-0.4787826777702129
773,0.3627663081343939
774,-0.9379411225042376
775,0.7729730620322299
776,0.8942693764210011
777,0.7632269574919672
778,-0.02615927297282009
779,0.25757989377410206
780,-0.09253432322539883
781,0.379639367203153
782,-0.7990213869095758
783,0.7384511812358427
784,0.4099853445643614
785,-0.6351818705318459
786,-0.17169686422936592
787,0.4587553600219468
788,0.36480615470910577
789,-0.38523365755751005
790,-0.039190649569691025
791,0.8039098467162804
792,0.49991352304939907
793,-0.1594309686465639
794,0.5509688480815419
795,0.5897145147574809
796,-1.2687713884204455
797,0.21946143819083572
798,0.7131620516779633
799,0.8430987068209932
800,0.3907919852951768
801,0.2257635237090565
802,-0.05102658094442255
803,-0.780102064514952
804,0.15317306869276306
805,0.7890818922021416
806,0.8054429528563493
807,0.4535771838358773
808,-1.6035322884336147
809,0.5123528717682141
810,0.22548598815260784
811,0.2929540479436126
812,0.7304866064567798
813,0.6418882774513861
814,-0.0988061774609071
815,0.4679031456265499
816,0.446859544426651
817,-2.6118073519595026
818,0.5885639438454989
819,0.4422251630544034
820,0.3939777837479765
821,-1.1906015768285578
822,0.49197449728691756
823,-0.6223012454861319
824,0.5604601541414713
825,-0.6959030474098324
826,-2.9268081623523208
827,0.5186271069632389
828,-0.4657276083411235
829,-1.133242671126313
830,-1.2668045687733267
831,0.5715328849527018
832,0.6366916589683865
833,0.23060811708087312
834,-0.3324471891303714
835,0.5876338517215051
836,0.2266748835029085
837,0.6638402796211025
838,0.608174020443987
839,0.6670177070913403
840,0.6620198767423607
841,0.2689464613004177
842,0.48909755877687744
843,0.851113809670592
844,0.3876341545581087
845,-0.5513829577046725
846,0.30139198626625324
847,0.014609188556393803
848,1.0232732572901957
849,0.3906688271606276
850,0.20309111543514136
851,0.47578285882931104
852,0.38638738090120445
853,0.5525351441880139
854,0.6151662525530428
855,0.18580031286267049
856,0.5117449781893019
857,0.388120971775427
858,0.2991526413654526
859,0.7524934801286798
860,0.4397698500369467
861,-0.9231269969786571
862,0.5228387212395039
863,0.545462133518913
864,-0.13880194492171866
865,0.24238316374454802
866,0.021822845685028826
867,0.3700444683879355
868,0.9589327423872213
869,0.7977911268513274
870,0.4905442165729028
871,-0.28809920047038146
872,-1.9162621565457145
873,0.8812295665499725
874,0.9923893938450897
875,0.31187284317478403
876,-0.0022706487062790597
877,-0.04590974292090779
878,0.7138393445553773
879,-1.24832161703806
880,0.723249884338827
881,0.578076558480824
882,-3.5349797909613048
883,-0.2688906155496936
884,-0.4172268710947731
885,-0.7109630621185453
886,0.5881055155457213
887,-0.9041689255150658
888,0.6708019494785302
889,0.4204941347475736
890,0.7921274828341628
891,-0.6417761022403324
892,0.2458569937925536
893,-1.5817782377566614
894,-0.26570073556342366
895,0.6061068548175425
896,0.23950590179483833
897,0.4838405327568448
898,0.6508823349772798
899,0.048094280977354076
900,0.3287615339349926
901,0.36851380144645385
902,-1.8866797825058956
903,-1.0330692516601812
904,0.48960648538241636
905,0.7188802650262563
906,0.42092599355608185
907,0.2543787329776187
908,0.6897943925579236
909,-0.29673583339266874
910,0.6867883154888097
911,0.6181126730679914
912,-0.009611146134701279
913,-1.502027948643023
914,-0.3061694707933944
915,0.3574270524090404
916,0.6179320775482352
917,-0.9960247557545651
918,-0.5596681967931886
919,0.06543324523284742
920,-0.41132122451600006
921,0.10535100476795686
922,-1.1435590607054182
923,-0.40170753580265034
924,-1.0655616736847562
925,0.3349772729723535
926,0.23940416043533427
927,0.44900299592955967
928,-0.6011547114828647
929,-0.38262133702000095
930,0.6240586819308235
931,-0.7397575798533577
932,0.4225060776424576
933,-0.5607968904044692
934,-4.003301804967117
935,-0.41474610470904455
936,0.8171339171462142
937,0.6022792599805786
938,0.01925522768047564
939,0.37345843121403816
940,-1.318878635339758
941,-2.5389091405276494
942,0.2602715124689925
943,-0.3526095190784105
944,0.8119177487965239
945,0.8265511894997026
946,-4.353323390381134
947,0.06330702724021132
948,-0.29180821164855447
949,-5.817592152017126
950,-0.38954767328518036
951,0.8507588715459995
952,0.5598516071593307
953,0.6845246055082352
954,0.006487091219267756
955,0.5452963034259273
956,-0.07844799919513136
957,-0.4665131515731565
958,-0.9962489181235965
959,0.11107275736333845
960,-0.12872542467406686
961,-0.8990561298737216
962,0.40033092763279243
963,0.030968095839935962
964,0.8912436419632006
965,-0.3670542133448088
966,-0.9517992756854576
967,-2.249121444468396
968,-0.09053234184144042
969,0.7457927980524047
970,0.16345937162835855
971,-0.6704534851674586
972,0.32392681316044664
973,-0.1375410227665127
974,0.15363213978018778
975,-0.058253026570622736
976,-3.37367795218442
977,-0.42760695643145136
978,-0.4272354445227007
979,0.21889674827169278
980,-0.02504587079741732
981,0.6400064448956929
982,0.14404293401730653
983,0.524545731280984
984,-0.6549672673930449
985,0.05809310765592217
986,0.6358183442462895
987,0.42587112598680976
988,-0.5626920705601091
989,-3.6443035617562654
990,-0.16361966095831276
991,-0.08611650332529092
992,-2.0042025783975657
993,0.13668118003671825
994,-3.5451643477415717
995,-1.0747786643494412
996,-0.267959639551167
997,0.15349110716362144
998,0.22890864002355457
999,0.28539992259701064
1000,-0.5599695939939592
1001,0.0693247103734952
1002,-0.06826975732928882
1003,0.8005757963084738
1004,0.12961925099055577
1005,-0.6009240655232012
1006,-0.7439850858985522
1007,0.1058891875025818
1008,0.35735790481552265
1009,0.21031103143916438
1010,0.3529035597610529
1011,0.3299764458020565
1012,-0.472520173289457
1013,-0.43423794773397334
1014,-0.5744348155737438
1015,0.32165168432853275
1016,-0.15161529454946862
1017,-1.075351836873953
1018,-2.03291947254057
1019,0.06576791514001204
1020,0.8530388570754225
1021,0.7087320921572218
1022,0.5125292232685139
1023,-1.1056265723464833
1024,-0.7268486547989955
1025,0.6853451479848349
1026,0.01903526310369906
1027,0.5027028594550389
1028,-0.021594467837019547
1029,0.011579071654048452
1030,0.6007794046990563
1031,-0.7410854785464194
1032,0.2921979561487227
1033,0.7683974167767584
1034,0.4083745655633786
1035,0.5828185800565937
1036,0.46550618837972646
1037,0.8814212419395195
1038,0.7516595483569675
1039,-0.9893373986852966
1040,-0.09569734800478724
1041,0.37597596961189156
1042,-0.09303901410881711
1043,-0.7173945158283188
1044,0.05050144709768803
1045,-0.959030670253271
1046,0.8092764552344415
1047,0.9989592800176591
1048,-0.03494149740061769
1049,0.3076213866205917
1050,0.17214223035669363
1051,-0.836488677101632
1052,-0.7005963183918141
1053,0.20929940263536798
1054,-0.5113080824155553
1055,-0.08224639984789898
1056,0.7366301998814201
1057,-1.8382727235544463
1058,0.24821186140064372
1059,-0.8822254804487873
1060,0.2665632059801189
1061,0.40862923666371453
1062,-0.8693319862784465
1063,0.47958478929155035
1064,-1.9570130574754945
1065,-0.3843775668042458
1066,0.5123529415250475
1067,-0.6487129383443277
1068,0.818850330501104
1069,0.0023296353911486174
1070,0.6003790649806516
1071,0.09510470376388494
1072,-0.31450242332126066
1073,-0.9639719097550227
1074,-0.007059713859189464
1075,-0.7417479642799261
1076,-1.1394884494346569
1077,0.12922227927670812
1078,-0.5377413637404241
1079,-0.3221739878876245
1080,0.43128764788046225
1081,-0.23164736555575607
1082,-0.4683408043695988
1083,0.22953677253087065
1084,-0.5926831028172352
1085,-0.6061978687628841
1086,0.1498315820379849
1087,-0.11291820806799678
1088,0.31544624927166315
1089,0.30011992599165954
1090,0.5159557084389829
1091,-0.19327088782417717
1092,0.4724463035747238
1093,-0.5268437454596168
1094,-0.20338935012714685
1095,-0.12986893004058955
1096,0.3608488402122291
1097,-2.196106720997308
1098,0.12152469951429155
1099,0.2800154168336293
1100,-0.39184826829214203
1101,-0.06751355015783564
1102,0.17760076497936705
1103,-1.2679561079627935
1104,-0.2751974102656602
1105,0.7856112890567268
1106,0.5189605183233498
1107,-0.312812613920709
1108,-1.98784690628457
1109,0.4269344712405188
1110,-4.478382443490519
1111,-0.20418107524730542
1112,0.19830955066810538
1113,0.0031078625616964665
1114,-2.196044695557444
1115,0.4242320061379474
1116,0.5976742261453947
1117,-0.049308252458758355
1118,-0.09667807731535057
1119,0.5181949071745261
1120,0.7629449311853849
1121,-0.5368169240847985
1122,-0.5916972553276932
1123,0.3991608074752971
1124,0.11166450760931129
1125,-0.21252406623439832
1126,0.31804414553481575
1127,0.36564314194906417
1128,-0.0322690113232458
1129,0.07933280255276272
1130,0.3735516249477568
1131,0.4590441847978859
1132,0.4602030306445779
1133,0.46165010435755177
1134,0.2642515174103812
1135,0.6196229299427677
1136,-0.14888470576220858
1137,-0.9014340708292886
1138,-1.21075057529173
1139,0.9720380523793136
1140,0.055313709896522185
1141,-0.06764092187084744
1142,0.17506696815300965
1143,0.4655615367790204
1144,0.18702267905724113
1145,0.7356610039907134
1146,-0.2489421419259243
1147,0.030342411636485617
1148,-0.1288793919122835
1149,0.05780269325577405
1150,0.26591541604580526
1151,0.19229439279934793
1152,-2.55217793410215
1153,-0.504838608070277
1154,0.41254631099625994
1155,0.14717766503630547
1156,-0.006857978246818806
1157,-0.07452874075742691
1158,0.7315668275114332
1159,0.3193465853468355
1160,-1.375236703399392
1161,0.7720024213952014
1162,-3.5898211614538456
1163,-4.079605432105525
1164,-1.276107698499615
1165,-0.9819398573548931
1166,0.5599163059136868
1167,-0.2929816068028202
1168,-0.1102701604267814
1169,0.019231188953115784
1170,-0.168158437263446
1171,-0.7422983443643622
1172,0.23417369329417165
1173,-0.12118804190589484
1174,0.1307264521965252
1175,-0.031617723597261
1176,-1.5132431183192305
1177,-2.2564582455401974
1178,-0.01343064434771555
1179,0.5434407195736638
1180,0.3118500280317491
1181,0.6163853892286045
1182,0.16042175051948182
1183,0.31410072826319324
1184,0.1492581963475754
1185,-0.4937029652693597
1186,0.49984645349082374
1187,0.09922259100597258
1188,0.3121382172750958
1189,-0.8178396255566053
1190,0.5596342312636311
1191,0.5192178331360664
1192,0.5789760134424178
1193,-0.20930574897109872
1194,0.5058395166455718
1195,-0.2640962980310683
1196,0.6488132532443683
1197,-1.4145721773295847
1198,0.21364047141887535
1199,0.34226352179537073
1200,-0.7459041784844079
1201,0.37293648902150134
1202,0.2865613714090199
1203,-0.16596181371334906
1204,0.31815640789225613
1205,-3.695343542661537
1206,-0.5361091980543788
1207,-2.069512322301343
1208,0.390427122734851
1209,0.16469350004745256
1210,-0.19035112693715123
1211,0.09130712228890794
1212,-1.0251285244896102
1213,-0.49396848755981154
1214,0.2031139752943977
